,date,temperature,month,month_sin,month_cos,day,day_sin,day_cos,hours,hours_sin,hours_cos
319,1710399600,5.8202453,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,7,0.9659258262890683,-0.25881904510252063
320,1710403200,7.6802454,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,8,0.8660254037844387,-0.4999999999999998
321,1710406800,9.650246,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,9,0.7071067811865476,-0.7071067811865475
322,1710410400,12.240245,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,10,0.49999999999999994,-0.8660254037844387
323,1710414000,13.850245,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,11,0.258819045102521,-0.9659258262890682
324,1710417600,15.430245,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,12,1.2246467991473532e-16,-1.0
325,1710421200,16.800245,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,13,-0.2588190451025208,-0.9659258262890683
326,1710424800,17.700245,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,14,-0.4999999999999997,-0.8660254037844388
327,1710428400,17.930244,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,15,-0.7071067811865471,-0.7071067811865479
328,1710432000,17.340246,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,16,-0.8660254037844384,-0.5000000000000004
329,1710435600,15.300245,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,17,-0.9659258262890683,-0.25881904510252063
330,1710439200,12.090245,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,18,-1.0,-1.8369701987210297e-16
331,1710442800,10.720245,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,19,-0.9659258262890684,0.2588190451025203
332,1710446400,9.440246,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,20,-0.8660254037844386,0.5000000000000001
333,1710450000,8.900246,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,21,-0.7071067811865477,0.7071067811865474
334,1710453600,9.110246,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,22,-0.5000000000000004,0.8660254037844384
335,1710457200,8.770246,3,1.0,6.123233995736766e-17,14,0.20791169081775931,-0.9781476007338057,23,-0.25881904510252157,0.9659258262890681
336,1710460800,8.650246,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,0,0.0,1.0
337,1710464400,8.930245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,1,0.25881904510252074,0.9659258262890683
338,1710468000,9.300245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,2,0.49999999999999994,0.8660254037844387
339,1710471600,9.460245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,3,0.7071067811865475,0.7071067811865476
340,1710475200,9.350245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,4,0.8660254037844386,0.5000000000000001
341,1710478800,8.930245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,5,0.9659258262890683,0.25881904510252074
342,1710482400,8.930245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,6,1.0,6.123233995736766e-17
343,1710486000,10.850245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,7,0.9659258262890683,-0.25881904510252063
344,1710489600,12.750245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,8,0.8660254037844387,-0.4999999999999998
345,1710493200,13.840245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,9,0.7071067811865476,-0.7071067811865475
346,1710496800,14.580245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,10,0.49999999999999994,-0.8660254037844387
347,1710500400,15.190246,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,11,0.258819045102521,-0.9659258262890682
348,1710504000,15.750245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,12,1.2246467991473532e-16,-1.0
349,1710507600,15.970245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,13,-0.2588190451025208,-0.9659258262890683
350,1710511200,16.220245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,14,-0.4999999999999997,-0.8660254037844388
351,1710514800,16.410246,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,15,-0.7071067811865471,-0.7071067811865479
352,1710518400,16.090246,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,16,-0.8660254037844384,-0.5000000000000004
353,1710522000,14.720245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,17,-0.9659258262890683,-0.25881904510252063
354,1710525600,13.050245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,18,-1.0,-1.8369701987210297e-16
355,1710529200,12.080245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,19,-0.9659258262890684,0.2588190451025203
356,1710532800,10.890245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,20,-0.8660254037844386,0.5000000000000001
357,1710536400,9.950245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,21,-0.7071067811865477,0.7071067811865474
358,1710540000,9.750245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,22,-0.5000000000000004,0.8660254037844384
359,1710543600,9.930245,3,1.0,6.123233995736766e-17,15,5.66553889764798e-16,-1.0,23,-0.25881904510252157,0.9659258262890681
360,1710547200,10.210245,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,0,0.0,1.0
361,1710550800,10.3102455,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,1,0.25881904510252074,0.9659258262890683
362,1710554400,10.3102455,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,2,0.49999999999999994,0.8660254037844387
363,1710558000,10.300245,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,3,0.7071067811865475,0.7071067811865476
364,1710561600,10.300245,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,4,0.8660254037844386,0.5000000000000001
365,1710565200,10.220245,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,5,0.9659258262890683,0.25881904510252074
366,1710568800,10.220245,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,6,1.0,6.123233995736766e-17
367,1710572400,10.610246,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,7,0.9659258262890683,-0.25881904510252063
368,1710576000,11.110246,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,8,0.8660254037844387,-0.4999999999999998
369,1710579600,11.770246,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,9,0.7071067811865476,-0.7071067811865475
370,1710583200,12.260245,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,10,0.49999999999999994,-0.8660254037844387
371,1710586800,12.650246,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,11,0.258819045102521,-0.9659258262890682
372,1710590400,13.340245,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,12,1.2246467991473532e-16,-1.0
373,1710594000,13.740245,3,1.0,6.123233995736766e-17,16,-0.20791169081775907,-0.9781476007338057,13,-0.2588190451025208,-0.9659258262890683
