,date,temperature,month,month_sin,month_cos,day,day_sin,day_cos,hours,hours_sin,hours_cos
1847,1668639600,8.8102455,11,-0.5000000000000004,0.8660254037844384,16,-0.20791169081775907,-0.9781476007338057,23,-0.25881904510252157,0.9659258262890681
1848,1668643200,9.330245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,0,0.0,1.0
1849,1668646800,9.900246,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,1,0.25881904510252074,0.9659258262890683
1850,1668650400,10.5602455,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,2,0.49999999999999994,0.8660254037844387
1851,1668654000,10.700245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,3,0.7071067811865475,0.7071067811865476
1852,1668657600,11.900246,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,4,0.8660254037844386,0.5000000000000001
1853,1668661200,12.550245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,5,0.9659258262890683,0.25881904510252074
1854,1668664800,12.520246,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,6,1.0,6.123233995736766e-17
1855,1668668400,11.850245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,7,0.9659258262890683,-0.25881904510252063
1856,1668672000,12.270246,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,8,0.8660254037844387,-0.4999999999999998
1857,1668675600,12.680245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,9,0.7071067811865476,-0.7071067811865475
1858,1668679200,13.290245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,10,0.49999999999999994,-0.8660254037844387
1859,1668682800,13.910245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,11,0.258819045102521,-0.9659258262890682
1860,1668686400,14.240245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,12,1.2246467991473532e-16,-1.0
1861,1668690000,14.390245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,13,-0.2588190451025208,-0.9659258262890683
1862,1668693600,14.090245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,14,-0.4999999999999997,-0.8660254037844388
1863,1668697200,13.850245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,15,-0.7071067811865471,-0.7071067811865479
1864,1668700800,12.460245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,16,-0.8660254037844384,-0.5000000000000004
1865,1668704400,11.900246,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,17,-0.9659258262890683,-0.25881904510252063
1866,1668708000,11.300245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,18,-1.0,-1.8369701987210297e-16
1867,1668711600,11.010245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,19,-0.9659258262890684,0.2588190451025203
1868,1668715200,10.670245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,20,-0.8660254037844386,0.5000000000000001
1869,1668718800,10.600245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,21,-0.7071067811865477,0.7071067811865474
1870,1668722400,10.080245,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,22,-0.5000000000000004,0.8660254037844384
1871,1668726000,9.770246,11,-0.5000000000000004,0.8660254037844384,17,-0.4067366430758002,-0.9135454576426009,23,-0.25881904510252157,0.9659258262890681
1872,1668729600,9.5602455,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,0,0.0,1.0
1873,1668733200,9.510245,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,1,0.25881904510252074,0.9659258262890683
1874,1668736800,9.520246,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,2,0.49999999999999994,0.8660254037844387
1875,1668740400,9.380245,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,3,0.7071067811865475,0.7071067811865476
1876,1668744000,8.960245,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,4,0.8660254037844386,0.5000000000000001
1877,1668747600,8.800245,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,5,0.9659258262890683,0.25881904510252074
1878,1668751200,8.490246,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,6,1.0,6.123233995736766e-17
1879,1668754800,8.460245,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,7,0.9659258262890683,-0.25881904510252063
1880,1668758400,8.680245,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,8,0.8660254037844387,-0.4999999999999998
1881,1668762000,9.080245,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,9,0.7071067811865476,-0.7071067811865475
1882,1668765600,9.320246,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,10,0.49999999999999994,-0.8660254037844387
1883,1668769200,9.670245,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,11,0.258819045102521,-0.9659258262890682
1884,1668772800,9.970245,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,12,1.2246467991473532e-16,-1.0
1885,1668776400,9.950245,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,13,-0.2588190451025208,-0.9659258262890683
1886,1668780000,9.930245,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,14,-0.4999999999999997,-0.8660254037844388
1887,1668783600,9.480246,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,15,-0.7071067811865471,-0.7071067811865479
1888,1668787200,8.390245,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,16,-0.8660254037844384,-0.5000000000000004
1889,1668790800,7.8402452,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,17,-0.9659258262890683,-0.25881904510252063
1890,1668794400,7.690245,11,-0.5000000000000004,0.8660254037844384,18,-0.587785252292473,-0.8090169943749476,18,-1.0,-1.8369701987210297e-16
